TITLE = u_vectors
VARIABLES = "x", "y", "u","v"
Zone T = "BLOCK1", i=101, j=101, F=POINT


0.03	0.17	-0.0012396	0.00535061
0.03	0.18	-0.0013273	0.00617169
0.03	0.19	-0.00141272	0.00704672
0.03	0.2	-0.0014958	0.00797431
0.03	0.21	-0.00157646	0.00895302
0.03	0.22	-0.00165463	0.00998135
0.03	0.23	-0.0017302	0.0110577
0.03	0.24	-0.00180309	0.0121805
0.03	0.25	-0.00187319	0.013348
0.03	0.26	-0.00194038	0.0145584
0.03	0.27	-0.00200454	0.0158099
0.03	0.28	-0.00206554	0.0171006
0.03	0.29	-0.00212326	0.0184284
0.03	0.3	-0.00217754	0.0197913
0.03	0.31	-0.00222826	0.0211871
0.03	0.32	-0.00227528	0.0226136
0.03	0.33	-0.00231847	0.0240683
0.03	0.34	-0.0023577	0.025549
0.03	0.35	-0.00239284	0.027053
0.03	0.36	-0.0024238	0.0285779
0.03	0.37	-0.00245047	0.030121
0.03	0.38	-0.00247278	0.0316796
0.03	0.39	-0.00249067	0.0332511
0.03	0.4	-0.00250409	0.0348327
0.03	0.41	-0.00251304	0.0364216
0.03	0.42	-0.00251752	0.0380151
0.03	0.43	-0.00251759	0.0396104
0.03	0.44	-0.00251332	0.0412049
0.03	0.45	-0.00250483	0.0427958
0.03	0.46	-0.00249227	0.0443807
0.03	0.47	-0.00247585	0.045957
0.03	0.48	-0.00245581	0.0475225
0.03	0.49	-0.00243246	0.049075
0.03	0.5	-0.00240614	0.0506126
0.03	0.51	-0.00237726	0.0521334
0.03	0.52	-0.00234631	0.0536362
0.03	0.53	-0.00231382	0.0551196
0.03	0.54	-0.00228041	0.0565829
0.03	0.55	-0.00224678	0.0580257
0.03	0.56	-0.00221372	0.059448
0.03	0.57	-0.00218211	0.0608505
0.03	0.58	-0.00215295	0.0622341
0.03	0.59	-0.00212733	0.0636006
0.03	0.6	-0.00210652	0.0649524
0.03	0.61	-0.0020919	0.0662929
0.03	0.62	-0.00208506	0.0676261
0.03	0.63	-0.00208775	0.0689571
0.03	0.64	-0.002102	0.0702921
0.03	0.65	-0.00213005	0.0716386
0.03	0.66	-0.00217451	0.0730055
0.03	0.67	-0.0022383	0.0744033
0.03	0.68	-0.00232482	0.0758442
0.03	0.69	-0.00243794	0.0773427
0.03	0.7	-0.00258215	0.0789153
0.03	0.71	-0.00276263	0.0805816
0.03	0.72	-0.00298543	0.0823639
0.03	0.73	-0.0032576	0.0842883
0.03	0.74	-0.00358738	0.0863847
0.03	0.75	-0.00398447	0.0886879
0.03	0.76	-0.0044603	0.091238
0.03	0.77	-0.0050284	0.0940812
0.03	0.78	-0.00570485	0.097271
0.03	0.79	-0.00650884	0.100869
0.03	0.8	-0.00746337	0.104947
0.03	0.81	-0.00859619	0.109586
0.03	0.82	-0.00994094	0.114881
0.03	0.83	-0.0115387	0.120941
0.03	0.84	-0.01344	0.12789
0.03	0.85	-0.0157073	0.135869
0.03	0.86	-0.0184187	0.145038
0.03	0.87	-0.0216715	0.155573
0.03	0.88	-0.0255873	0.167662
0.03	0.89	-0.0303158	0.181492
0.03	0.9	-0.0360331	0.19722
0.03	0.91	-0.0429253	0.214915
0.03	0.92	-0.051123	0.234433
0.03	0.93	-0.0605125	0.255168
0.03	0.94	-0.0702178	0.275571
0.03	0.95	-0.0772608	0.29224
0.03	0.96	-0.0732263	0.29838
0.03	0.97	-0.0364741	0.281772
0.03	0.98	0.0837474	0.224474
0.03	0.99	0.388385	0.114411
0.03	1	1	0
0.04	0	0	0
0.04	0.01	7.70899e-005	-9.5814e-006
0.04	0.02	7.469e-005	-1.10807e-005
0.04	0.03	1.53228e-005	1.51559e-005
0.04	0.04	-8.41726e-005	8.37215e-005
